Time,BS,Energy
1/6/2023 0:00,B_739,21.37518685
1/6/2023 1:00,B_739,19.88041854
1/6/2023 5:00,B_739,17.7877429
1/6/2023 10:00,B_739,18.83408072
1/6/2023 11:00,B_739,18.98355755
1/6/2023 13:00,B_739,18.38565022
1/6/2023 14:00,B_739,18.83408072
1/6/2023 17:00,B_739,18.68460389
1/6/2023 18:00,B_739,18.98355755
1/6/2023 20:00,B_739,20.62780269
1/6/2023 23:00,B_739,21.52466368
1/7/2023 2:00,B_739,19.7309417
1/7/2023 5:00,B_739,19.7309417
1/7/2023 6:00,B_739,22.27204783
1/7/2023 12:00,B_739,19.43198804
1/7/2023 13:00,B_739,18.98355755
1/7/2023 21:00,B_739,23.91629297
1/1/2023 1:00,B_740,12.25710015
1/1/2023 2:00,B_740,10.01494768
1/1/2023 3:00,B_740,9.267563528
1/1/2023 4:00,B_740,5.829596413
1/1/2023 6:00,B_740,19.58146487
1/1/2023 8:00,B_740,28.25112108
1/1/2023 10:00,B_740,26.30792227
1/1/2023 11:00,B_740,25.26158445
1/1/2023 12:00,B_740,23.91629297
1/1/2023 13:00,B_740,21.97309417
1/1/2023 14:00,B_740,23.46786248
1/1/2023 15:00,B_740,22.86995516
1/1/2023 16:00,B_740,23.46786248
1/1/2023 17:00,B_740,27.35426009
1/1/2023 18:00,B_740,26.15844544
1/1/2023 19:00,B_740,26.30792227
1/1/2023 20:00,B_740,22.57100149
1/1/2023 21:00,B_740,28.10164425
1/2/2023 0:00,B_740,18.83408072
1/2/2023 2:00,B_740,11.50971599
1/2/2023 4:00,B_740,11.95814649
1/2/2023 6:00,B_740,21.67414051
1/2/2023 8:00,B_740,26.60687593
1/2/2023 9:00,B_740,23.46786248
1/2/2023 10:00,B_740,22.27204783
1/2/2023 12:00,B_740,23.01943199
1/2/2023 13:00,B_740,22.42152466
1/2/2023 15:00,B_740,24.5142003
1/2/2023 16:00,B_740,24.66367713
1/2/2023 17:00,B_740,24.96263079
1/2/2023 18:00,B_740,25.41106129
1/2/2023 20:00,B_740,23.31838565
1/2/2023 21:00,B_740,24.06576981
1/2/2023 22:00,B_740,28.25112108
1/2/2023 23:00,B_740,23.01943199
1/3/2023 1:00,B_740,11.0612855
1/3/2023 2:00,B_740,5.680119581
1/3/2023 3:00,B_740,5.231689088
1/3/2023 4:00,B_740,5.680119581
1/3/2023 6:00,B_740,17.63826607
1/3/2023 7:00,B_740,20.77727952
1/3/2023 8:00,B_740,23.46786248
1/3/2023 9:00,B_740,25.71001495
1/3/2023 10:00,B_740,24.36472347
1/3/2023 11:00,B_740,22.27204783
1/3/2023 12:00,B_740,22.122571
1/3/2023 14:00,B_740,22.42152466
1/3/2023 15:00,B_740,23.46786248
1/3/2023 16:00,B_740,25.56053812
1/3/2023 17:00,B_740,24.36472347
1/3/2023 19:00,B_740,23.46786248
1/3/2023 20:00,B_740,23.61733931
1/3/2023 21:00,B_740,23.31838565
1/3/2023 22:00,B_740,25.85949178
1/4/2023 0:00,B_740,21.37518685
1/4/2023 1:00,B_740,8.819133034
1/4/2023 2:00,B_740,5.979073244
1/4/2023 3:00,B_740,5.082212257
1/4/2023 4:00,B_740,5.082212257
1/4/2023 8:00,B_740,21.52466368
1/4/2023 9:00,B_740,22.42152466
1/4/2023 10:00,B_740,22.72047833
1/4/2023 11:00,B_740,22.57100149
1/4/2023 14:00,B_740,23.16890882
1/4/2023 15:00,B_740,22.42152466
1/4/2023 17:00,B_740,24.36472347
1/4/2023 18:00,B_740,23.01943199
1/4/2023 21:00,B_740,27.80269058
1/5/2023 0:00,B_740,21.22571001
1/5/2023 1:00,B_740,17.33931241
1/5/2023 2:00,B_740,9.267563528
1/5/2023 3:00,B_740,8.819133034
1/5/2023 4:00,B_740,5.231689088
1/5/2023 6:00,B_740,20.77727952
1/5/2023 8:00,B_740,25.26158445
1/5/2023 9:00,B_740,21.67414051
1/5/2023 10:00,B_740,22.27204783
1/5/2023 11:00,B_740,22.42152466
1/5/2023 12:00,B_740,24.06576981
1/5/2023 14:00,B_740,21.97309417
1/5/2023 18:00,B_740,23.31838565
1/5/2023 19:00,B_740,24.66367713
1/5/2023 23:00,B_740,22.72047833
1/6/2023 1:00,B_740,8.819133034
1/6/2023 3:00,B_740,5.082212257
1/6/2023 4:00,B_740,5.381165919
1/6/2023 6:00,B_740,18.68460389
1/6/2023 7:00,B_740,21.22571001
1/6/2023 8:00,B_740,23.31838565
1/6/2023 9:00,B_740,21.22571001
1/6/2023 11:00,B_740,22.57100149
1/6/2023 13:00,B_740,21.37518685
1/6/2023 14:00,B_740,21.82361734
1/6/2023 15:00,B_740,21.07623318
1/6/2023 16:00,B_740,22.27204783
1/6/2023 19:00,B_740,22.86995516
1/6/2023 21:00,B_740,21.82361734
1/6/2023 22:00,B_740,23.46786248
1/6/2023 23:00,B_740,22.42152466
1/7/2023 4:00,B_740,5.829596413
1/7/2023 8:00,B_740,23.61733931
1/7/2023 17:00,B_740,25.26158445
1/7/2023 21:00,B_740,26.15844544
1/7/2023 23:00,B_740,21.22571001
1/1/2023 1:00,B_741,25.85949178
1/1/2023 2:00,B_741,25.71001495
1/1/2023 3:00,B_741,25.85949178
1/1/2023 4:00,B_741,26.4573991
1/1/2023 5:00,B_741,25.71001495
1/1/2023 6:00,B_741,26.00896861
1/1/2023 8:00,B_741,28.99850523
1/1/2023 9:00,B_741,27.50373692
1/1/2023 10:00,B_741,27.05530643
1/1/2023 13:00,B_741,28.8490284
1/1/2023 14:00,B_741,28.55007474
1/1/2023 15:00,B_741,28.55007474
1/1/2023 17:00,B_741,29.44693572
1/1/2023 19:00,B_741,27.50373692
1/1/2023 21:00,B_741,28.40059791
1/1/2023 23:00,B_741,27.05530643
1/2/2023 0:00,B_741,26.30792227
1/2/2023 1:00,B_741,26.00896861
1/2/2023 2:00,B_741,26.15844544
1/2/2023 3:00,B_741,25.85949178
1/2/2023 4:00,B_741,25.71001495
1/2/2023 5:00,B_741,26.00896861
1/2/2023 6:00,B_741,26.15844544
1/2/2023 7:00,B_741,28.40059791
1/2/2023 8:00,B_741,29.14798206
1/2/2023 9:00,B_741,27.50373692
1/2/2023 10:00,B_741,27.65321375
1/2/2023 11:00,B_741,27.80269058
1/2/2023 12:00,B_741,27.35426009
1/2/2023 13:00,B_741,28.69955157
1/2/2023 15:00,B_741,28.25112108
1/2/2023 16:00,B_741,28.25112108
1/2/2023 17:00,B_741,28.40059791
1/2/2023 18:00,B_741,27.35426009
1/2/2023 19:00,B_741,27.20478326
1/2/2023 20:00,B_741,26.75635277
1/2/2023 21:00,B_741,27.80269058
1/2/2023 23:00,B_741,26.60687593
1/3/2023 0:00,B_741,26.60687593
1/3/2023 2:00,B_741,26.00896861
1/3/2023 4:00,B_741,26.00896861
1/3/2023 5:00,B_741,25.71001495
1/3/2023 6:00,B_741,25.71001495
1/3/2023 7:00,B_741,26.30792227
1/3/2023 8:00,B_741,27.65321375
1/3/2023 9:00,B_741,27.65321375
1/3/2023 10:00,B_741,26.9058296
1/3/2023 11:00,B_741,26.60687593
1/3/2023 13:00,B_741,27.35426009
1/3/2023 14:00,B_741,27.05530643
1/3/2023 15:00,B_741,27.50373692
1/3/2023 16:00,B_741,26.4573991
1/3/2023 17:00,B_741,27.95216741
1/3/2023 19:00,B_741,26.75635277
1/3/2023 20:00,B_741,27.20478326
1/3/2023 21:00,B_741,27.20478326
1/3/2023 23:00,B_741,27.20478326
1/4/2023 0:00,B_741,26.9058296
1/4/2023 1:00,B_741,26.00896861
1/4/2023 2:00,B_741,25.85949178
1/4/2023 4:00,B_741,25.85949178
1/4/2023 6:00,B_741,26.00896861
1/4/2023 8:00,B_741,26.15844544
1/4/2023 10:00,B_741,26.9058296
1/4/2023 11:00,B_741,27.05530643
1/4/2023 12:00,B_741,26.9058296
1/4/2023 13:00,B_741,26.9058296
1/4/2023 15:00,B_741,27.20478326
1/4/2023 16:00,B_741,26.75635277
1/4/2023 17:00,B_741,27.20478326
1/4/2023 18:00,B_741,26.60687593
1/4/2023 20:00,B_741,26.9058296
1/4/2023 21:00,B_741,27.95216741
1/4/2023 23:00,B_741,27.35426009
1/5/2023 0:00,B_741,26.15844544
1/5/2023 1:00,B_741,26.15844544
1/5/2023 2:00,B_741,26.30792227
1/5/2023 3:00,B_741,25.71001495
1/5/2023 4:00,B_741,26.30792227
1/5/2023 5:00,B_741,25.85949178
1/5/2023 6:00,B_741,25.85949178
1/5/2023 9:00,B_741,27.80269058
1/5/2023 10:00,B_741,28.25112108
1/5/2023 11:00,B_741,28.55007474
1/5/2023 12:00,B_741,28.40059791
1/5/2023 13:00,B_741,28.25112108
1/5/2023 14:00,B_741,28.25112108
1/5/2023 16:00,B_741,28.69955157
1/5/2023 17:00,B_741,28.8490284
1/5/2023 18:00,B_741,28.69955157
1/5/2023 19:00,B_741,27.65321375
1/5/2023 21:00,B_741,28.25112108
1/5/2023 23:00,B_741,27.05530643
1/6/2023 1:00,B_741,25.85949178
1/6/2023 3:00,B_741,25.71001495
1/6/2023 4:00,B_741,25.85949178
1/6/2023 6:00,B_741,26.30792227
1/6/2023 7:00,B_741,27.35426009
1/6/2023 8:00,B_741,28.8490284
1/6/2023 9:00,B_741,27.65321375
1/6/2023 10:00,B_741,27.20478326
1/6/2023 11:00,B_741,27.65321375
1/6/2023 14:00,B_741,28.10164425
1/6/2023 19:00,B_741,28.25112108
1/6/2023 21:00,B_741,28.10164425
1/6/2023 22:00,B_741,27.50373692
1/6/2023 23:00,B_741,27.95216741
1/7/2023 4:00,B_741,25.56053812
1/7/2023 7:00,B_741,26.9058296
1/7/2023 17:00,B_741,27.50373692
1/7/2023 21:00,B_741,26.75635277
1/7/2023 23:00,B_741,27.20478326
1/1/2023 1:00,B_742,58.29596413
1/1/2023 2:00,B_742,57.10014948
1/1/2023 3:00,B_742,56.80119581
1/1/2023 4:00,B_742,50.67264574
1/1/2023 5:00,B_742,53.81165919
1/1/2023 6:00,B_742,54.70852018
1/1/2023 7:00,B_742,52.61584454
1/1/2023 9:00,B_742,58.89387145
1/1/2023 10:00,B_742,55.60538117
1/1/2023 11:00,B_742,57.39910314
1/1/2023 13:00,B_742,60.83707025
1/1/2023 14:00,B_742,56.95067265
1/1/2023 15:00,B_742,62.63079223
1/1/2023 17:00,B_742,57.84753363
1/1/2023 18:00,B_742,62.33183857
1/1/2023 20:00,B_742,63.07922272
1/1/2023 21:00,B_742,63.82660688
1/1/2023 23:00,B_742,64.12556054
1/2/2023 0:00,B_742,65.47085202
1/2/2023 1:00,B_742,57.84753363
1/2/2023 2:00,B_742,55.45590433
1/2/2023 3:00,B_742,53.3632287
1/2/2023 4:00,B_742,51.27055306
1/2/2023 5:00,B_742,52.46636771
1/2/2023 7:00,B_742,52.61584454
1/2/2023 8:00,B_742,57.84753363
1/2/2023 9:00,B_742,57.10014948
1/2/2023 11:00,B_742,55.90433483
1/2/2023 13:00,B_742,65.62032885
1/2/2023 14:00,B_742,50.67264574
1/2/2023 15:00,B_742,49.32735426
1/2/2023 16:00,B_742,49.77578475
1/2/2023 17:00,B_742,53.3632287
1/2/2023 18:00,B_742,57.54857997
1/2/2023 19:00,B_742,61.73393124
1/2/2023 20:00,B_742,58.74439462
1/2/2023 21:00,B_742,66.51718984
1/2/2023 22:00,B_742,60.53811659
1/3/2023 1:00,B_742,57.6980568
1/3/2023 2:00,B_742,51.56950673
1/3/2023 4:00,B_742,50.22421525
1/3/2023 5:00,B_742,49.47683109
1/3/2023 7:00,B_742,51.12107623
1/3/2023 8:00,B_742,51.27055306
1/3/2023 9:00,B_742,51.56950673
1/3/2023 10:00,B_742,53.51270553
1/3/2023 11:00,B_742,53.96113602
1/3/2023 12:00,B_742,55.754858
1/3/2023 14:00,B_742,50.22421525
1/3/2023 15:00,B_742,53.51270553
1/3/2023 16:00,B_742,54.26008969
1/3/2023 17:00,B_742,55.754858
1/3/2023 19:00,B_742,67.26457399
1/3/2023 20:00,B_742,65.47085202
1/3/2023 21:00,B_742,68.90881913
1/3/2023 22:00,B_742,79.07324365
1/4/2023 0:00,B_742,61.28550075
1/4/2023 1:00,B_742,54.55904335
1/4/2023 2:00,B_742,53.21375187
1/4/2023 3:00,B_742,49.17787743
1/4/2023 4:00,B_742,46.6367713
1/4/2023 6:00,B_742,45.88938714
1/4/2023 8:00,B_742,48.5799701
1/4/2023 9:00,B_742,53.66218236
1/4/2023 10:00,B_742,50.37369208
1/4/2023 11:00,B_742,50.07473842
1/4/2023 12:00,B_742,53.3632287
1/4/2023 13:00,B_742,50.52316891
1/4/2023 14:00,B_742,52.01793722
1/4/2023 15:00,B_742,57.6980568
1/4/2023 17:00,B_742,60.38863976
1/4/2023 18:00,B_742,56.65171898
1/4/2023 20:00,B_742,65.32137519
1/4/2023 21:00,B_742,65.76980568
1/4/2023 23:00,B_742,61.28550075
1/5/2023 1:00,B_742,58.59491779
1/5/2023 2:00,B_742,52.01793722
1/5/2023 4:00,B_742,46.6367713
1/5/2023 5:00,B_742,46.48729447
1/5/2023 6:00,B_742,46.6367713
1/5/2023 8:00,B_742,53.21375187
1/5/2023 9:00,B_742,50.9715994
1/5/2023 12:00,B_742,57.24962631
1/5/2023 14:00,B_742,55.3064275
1/5/2023 17:00,B_742,50.9715994
1/5/2023 18:00,B_742,55.90433483
1/5/2023 19:00,B_742,59.49177877
1/5/2023 20:00,B_742,56.95067265
1/5/2023 21:00,B_742,59.19282511
1/5/2023 23:00,B_742,62.78026906
1/6/2023 1:00,B_742,52.76532138
1/6/2023 3:00,B_742,48.13153961
1/6/2023 4:00,B_742,46.48729447
1/6/2023 6:00,B_742,48.87892377
1/6/2023 7:00,B_742,47.23467862
1/6/2023 9:00,B_742,49.47683109
1/6/2023 10:00,B_742,49.62630792
1/6/2023 11:00,B_742,52.31689088
1/6/2023 12:00,B_742,53.06427504
1/6/2023 13:00,B_742,56.05381166
1/6/2023 15:00,B_742,49.92526158
1/6/2023 16:00,B_742,52.91479821
1/6/2023 18:00,B_742,54.55904335
1/6/2023 21:00,B_742,56.80119581
1/6/2023 23:00,B_742,60.53811659
1/7/2023 4:00,B_742,47.53363229
1/7/2023 7:00,B_742,49.32735426
1/7/2023 8:00,B_742,56.50224215
1/7/2023 21:00,B_742,56.50224215
1/7/2023 23:00,B_742,59.94020927
1/1/2023 2:00,B_743,8.968609865
1/1/2023 3:00,B_743,8.669656203
1/1/2023 4:00,B_743,5.680119581
1/1/2023 6:00,B_743,17.7877429
1/1/2023 8:00,B_743,21.22571001
1/1/2023 9:00,B_743,22.42152466
1/1/2023 10:00,B_743,20.47832586
1/1/2023 11:00,B_743,21.67414051
1/1/2023 12:00,B_743,20.47832586
1/1/2023 13:00,B_743,22.72047833
1/1/2023 14:00,B_743,20.1793722
1/1/2023 15:00,B_743,19.28251121
1/1/2023 18:00,B_743,19.88041854
1/1/2023 19:00,B_743,23.76681614
1/1/2023 20:00,B_743,23.61733931
1/1/2023 22:00,B_743,22.86995516
1/2/2023 0:00,B_743,20.77727952
1/2/2023 1:00,B_743,20.1793722
1/2/2023 2:00,B_743,11.21076233
1/2/2023 3:00,B_743,8.968609865
1/2/2023 5:00,B_743,10.01494768
1/2/2023 6:00,B_743,15.8445441
1/2/2023 7:00,B_743,19.13303438
1/2/2023 8:00,B_743,20.32884903
1/2/2023 9:00,B_743,19.43198804
1/2/2023 12:00,B_743,19.43198804
1/2/2023 13:00,B_743,23.76681614
1/2/2023 14:00,B_743,18.68460389
1/2/2023 16:00,B_743,19.43198804
1/2/2023 17:00,B_743,20.47832586
1/2/2023 19:00,B_743,22.122571
1/2/2023 21:00,B_743,24.66367713
1/2/2023 23:00,B_743,26.75635277
1/3/2023 0:00,B_743,20.62780269
1/3/2023 1:00,B_743,10.91180867
1/3/2023 2:00,B_743,5.231689088
1/3/2023 3:00,B_743,5.082212257
1/3/2023 4:00,B_743,5.381165919
1/3/2023 5:00,B_743,5.082212257
1/3/2023 6:00,B_743,15.3961136
1/3/2023 7:00,B_743,18.68460389
1/3/2023 9:00,B_743,17.63826607
1/3/2023 10:00,B_743,17.33931241
1/3/2023 11:00,B_743,18.08669656
1/3/2023 12:00,B_743,17.93721973
1/3/2023 13:00,B_743,18.23617339
1/3/2023 14:00,B_743,17.33931241
1/3/2023 15:00,B_743,18.38565022
1/3/2023 16:00,B_743,18.83408072
1/3/2023 17:00,B_743,20.92675635
1/3/2023 18:00,B_743,21.52466368
1/3/2023 19:00,B_743,25.41106129
1/3/2023 20:00,B_743,26.75635277
1/3/2023 21:00,B_743,27.35426009
1/3/2023 22:00,B_743,28.55007474
1/3/2023 23:00,B_743,29.44693572
1/4/2023 0:00,B_743,26.60687593
1/4/2023 1:00,B_743,10.31390135
1/4/2023 2:00,B_743,5.829596413
1/4/2023 3:00,B_743,5.082212257
1/4/2023 4:00,B_743,5.082212257
1/4/2023 6:00,B_743,15.54559043
1/4/2023 8:00,B_743,18.08669656
1/4/2023 9:00,B_743,18.98355755
1/4/2023 10:00,B_743,17.93721973
1/4/2023 11:00,B_743,16.89088191
1/4/2023 14:00,B_743,18.98355755
1/4/2023 15:00,B_743,19.88041854
1/4/2023 16:00,B_743,24.06576981
1/4/2023 17:00,B_743,22.86995516
1/4/2023 18:00,B_743,20.47832586
1/4/2023 20:00,B_743,24.96263079
1/4/2023 23:00,B_743,23.91629297
1/5/2023 0:00,B_743,22.57100149
1/5/2023 1:00,B_743,16.74140508
1/5/2023 2:00,B_743,9.118086697
1/5/2023 3:00,B_743,8.819133034
1/5/2023 4:00,B_743,5.231689088
1/5/2023 5:00,B_743,5.680119581
1/5/2023 6:00,B_743,17.04035874
1/5/2023 8:00,B_743,19.7309417
1/5/2023 9:00,B_743,19.13303438
1/5/2023 11:00,B_743,20.32884903
1/5/2023 14:00,B_743,18.98355755
1/5/2023 16:00,B_743,20.47832586
1/5/2023 17:00,B_743,21.67414051
1/5/2023 18:00,B_743,21.37518685
1/5/2023 20:00,B_743,20.77727952
1/5/2023 21:00,B_743,22.27204783
1/5/2023 23:00,B_743,23.76681614
1/6/2023 1:00,B_743,8.819133034
1/6/2023 2:00,B_743,6.128550075
1/6/2023 3:00,B_743,5.082212257
1/6/2023 4:00,B_743,5.082212257
1/6/2023 7:00,B_743,19.43198804
1/6/2023 8:00,B_743,19.43198804
1/6/2023 9:00,B_743,18.83408072
1/6/2023 10:00,B_743,18.68460389
1/6/2023 12:00,B_743,19.58146487
1/6/2023 13:00,B_743,20.32884903
1/6/2023 14:00,B_743,19.7309417
1/6/2023 15:00,B_743,20.02989537
1/6/2023 16:00,B_743,20.32884903
1/6/2023 19:00,B_743,22.42152466
1/6/2023 22:00,B_743,22.122571
1/6/2023 23:00,B_743,22.57100149
1/7/2023 4:00,B_743,5.680119581
1/7/2023 8:00,B_743,21.52466368
1/7/2023 17:00,B_743,20.77727952
1/7/2023 18:00,B_743,23.31838565
1/7/2023 21:00,B_743,24.06576981
1/7/2023 23:00,B_743,22.86995516
1/1/2023 1:00,B_744,16.14349776
1/1/2023 2:00,B_744,16.29297459
1/1/2023 3:00,B_744,15.99402093
1/1/2023 6:00,B_744,15.8445441
1/1/2023 8:00,B_744,16.44245142
1/1/2023 12:00,B_744,16.74140508
1/1/2023 14:00,B_744,16.44245142
1/1/2023 16:00,B_744,16.44245142
1/1/2023 18:00,B_744,16.59192825
1/1/2023 21:00,B_744,17.18983558
1/1/2023 22:00,B_744,16.74140508
1/2/2023 0:00,B_744,16.74140508
1/2/2023 1:00,B_744,16.14349776
1/2/2023 2:00,B_744,15.8445441
1/2/2023 3:00,B_744,15.8445441
1/2/2023 4:00,B_744,15.8445441
1/2/2023 6:00,B_744,15.99402093
1/2/2023 7:00,B_744,15.99402093
1/2/2023 8:00,B_744,16.59192825
1/2/2023 9:00,B_744,16.59192825
1/2/2023 11:00,B_744,16.14349776
1/2/2023 12:00,B_744,16.44245142
1/2/2023 14:00,B_744,16.29297459
1/2/2023 15:00,B_744,16.44245142
1/2/2023 16:00,B_744,16.44245142
1/2/2023 17:00,B_744,16.59192825
1/2/2023 18:00,B_744,17.33931241
1/2/2023 19:00,B_744,16.59192825
1/2/2023 20:00,B_744,16.59192825
1/2/2023 22:00,B_744,16.74140508
1/3/2023 0:00,B_744,16.74140508
1/3/2023 1:00,B_744,16.59192825
1/3/2023 2:00,B_744,15.8445441
1/3/2023 3:00,B_744,15.8445441
1/3/2023 4:00,B_744,15.99402093
1/3/2023 5:00,B_744,15.8445441
1/3/2023 6:00,B_744,16.14349776
1/3/2023 7:00,B_744,16.14349776
1/3/2023 8:00,B_744,16.14349776
1/3/2023 9:00,B_744,16.44245142
1/3/2023 10:00,B_744,15.99402093
1/3/2023 11:00,B_744,16.14349776
1/3/2023 12:00,B_744,16.44245142
1/3/2023 13:00,B_744,16.59192825
1/3/2023 15:00,B_744,16.29297459
1/3/2023 16:00,B_744,16.14349776
1/3/2023 17:00,B_744,16.14349776
1/3/2023 19:00,B_744,16.74140508
1/3/2023 20:00,B_744,17.04035874
1/3/2023 21:00,B_744,17.63826607
1/3/2023 22:00,B_744,17.63826607
1/3/2023 23:00,B_744,17.18983558
1/4/2023 0:00,B_744,17.04035874
1/4/2023 1:00,B_744,16.29297459
1/4/2023 2:00,B_744,16.14349776
1/4/2023 3:00,B_744,16.14349776
1/4/2023 8:00,B_744,16.14349776
1/4/2023 9:00,B_744,16.44245142
1/4/2023 10:00,B_744,16.14349776
1/4/2023 11:00,B_744,16.14349776
1/4/2023 12:00,B_744,16.29297459
1/4/2023 13:00,B_744,16.59192825
1/4/2023 14:00,B_744,16.74140508
1/4/2023 15:00,B_744,16.44245142
1/4/2023 16:00,B_744,16.44245142
1/4/2023 17:00,B_744,16.74140508
1/4/2023 20:00,B_744,17.33931241
1/4/2023 21:00,B_744,17.04035874
1/4/2023 23:00,B_744,16.89088191
1/5/2023 0:00,B_744,16.44245142
1/5/2023 1:00,B_744,16.59192825
1/5/2023 2:00,B_744,16.44245142
1/5/2023 3:00,B_744,16.14349776
1/5/2023 4:00,B_744,15.99402093
1/5/2023 5:00,B_744,15.99402093
1/5/2023 6:00,B_744,15.99402093
1/5/2023 8:00,B_744,16.59192825
1/5/2023 10:00,B_744,16.44245142
1/5/2023 11:00,B_744,16.74140508
1/5/2023 13:00,B_744,16.74140508
1/5/2023 14:00,B_744,16.59192825
1/5/2023 16:00,B_744,16.59192825
1/5/2023 17:00,B_744,16.89088191
1/5/2023 18:00,B_744,17.7877429
1/5/2023 19:00,B_744,17.33931241
1/5/2023 21:00,B_744,17.33931241
1/5/2023 23:00,B_744,17.63826607
1/6/2023 1:00,B_744,16.44245142
1/6/2023 2:00,B_744,15.8445441
1/6/2023 3:00,B_744,15.99402093
1/6/2023 6:00,B_744,16.14349776
1/6/2023 7:00,B_744,16.14349776
1/6/2023 8:00,B_744,16.44245142
1/6/2023 11:00,B_744,16.14349776
1/6/2023 12:00,B_744,16.89088191
1/6/2023 13:00,B_744,16.89088191
1/6/2023 14:00,B_744,16.29297459
1/6/2023 16:00,B_744,16.29297459
1/6/2023 19:00,B_744,17.18983558
1/6/2023 21:00,B_744,17.18983558
1/6/2023 22:00,B_744,16.59192825
1/6/2023 23:00,B_744,17.63826607
1/7/2023 7:00,B_744,15.99402093
1/7/2023 18:00,B_744,16.74140508
1/7/2023 23:00,B_744,16.89088191
1/1/2023 1:00,B_745,55.90433483
1/1/2023 2:00,B_745,56.05381166
1/1/2023 4:00,B_745,55.60538117
1/1/2023 5:00,B_745,57.84753363
1/1/2023 6:00,B_745,59.04334828
1/1/2023 7:00,B_745,62.4813154
1/1/2023 9:00,B_745,63.22869955
1/1/2023 12:00,B_745,62.78026906
1/1/2023 13:00,B_745,63.37817638
1/1/2023 14:00,B_745,64.12556054
1/1/2023 15:00,B_745,63.97608371
1/1/2023 16:00,B_745,64.12556054
1/1/2023 17:00,B_745,68.7593423
1/1/2023 18:00,B_745,64.27503737
1/1/2023 19:00,B_745,65.02242152
1/1/2023 20:00,B_745,62.4813154
1/1/2023 21:00,B_745,70.55306428
1/1/2023 22:00,B_745,67.11509716
1/1/2023 23:00,B_745,60.68759342
1/2/2023 0:00,B_745,56.20328849
1/2/2023 1:00,B_745,55.45590433
1/2/2023 2:00,B_745,55.00747384
1/2/2023 3:00,B_745,55.00747384
1/2/2023 5:00,B_745,59.19282511
1/2/2023 6:00,B_745,60.68759342
1/2/2023 7:00,B_745,65.62032885
1/2/2023 8:00,B_745,66.21823617
1/2/2023 9:00,B_745,63.97608371
1/2/2023 10:00,B_745,60.38863976
1/2/2023 11:00,B_745,63.22869955
1/2/2023 12:00,B_745,63.07922272
1/2/2023 13:00,B_745,58.74439462
1/2/2023 14:00,B_745,60.98654709
1/2/2023 15:00,B_745,60.53811659
1/2/2023 16:00,B_745,61.28550075
1/2/2023 17:00,B_745,62.78026906
1/2/2023 18:00,B_745,58.14648729
1/2/2023 19:00,B_745,60.83707025
1/2/2023 20:00,B_745,55.90433483
1/2/2023 21:00,B_745,61.88340807
1/2/2023 22:00,B_745,65.47085202
1/2/2023 23:00,B_745,60.53811659
1/3/2023 0:00,B_745,56.65171898
1/3/2023 1:00,B_745,51.86846039
1/3/2023 3:00,B_745,51.71898356
1/3/2023 5:00,B_745,50.9715994
1/3/2023 6:00,B_745,50.52316891
1/3/2023 7:00,B_745,53.66218236
1/3/2023 8:00,B_745,57.6980568
1/3/2023 10:00,B_745,55.00747384
1/3/2023 11:00,B_745,54.26008969
1/3/2023 12:00,B_745,54.70852018
1/3/2023 14:00,B_745,56.05381166
1/3/2023 15:00,B_745,59.49177877
1/3/2023 16:00,B_745,62.63079223
1/3/2023 17:00,B_745,59.34230194
1/3/2023 18:00,B_745,55.90433483
1/3/2023 19:00,B_745,57.6980568
1/3/2023 20:00,B_745,59.34230194
1/3/2023 21:00,B_745,58.59491779
1/3/2023 22:00,B_745,61.88340807
1/4/2023 0:00,B_745,56.80119581
1/4/2023 2:00,B_745,53.3632287
1/4/2023 3:00,B_745,53.81165919
1/4/2023 4:00,B_745,51.12107623
1/4/2023 6:00,B_745,52.76532138
1/4/2023 9:00,B_745,53.96113602
1/4/2023 11:00,B_745,54.26008969
1/4/2023 12:00,B_745,54.55904335
1/4/2023 13:00,B_745,54.55904335
1/4/2023 14:00,B_745,54.70852018
1/4/2023 15:00,B_745,55.45590433
1/4/2023 16:00,B_745,56.65171898
1/4/2023 17:00,B_745,58.74439462
1/4/2023 18:00,B_745,54.40956652
1/4/2023 20:00,B_745,63.07922272
1/5/2023 0:00,B_745,53.51270553
1/5/2023 1:00,B_745,53.96113602
1/5/2023 3:00,B_745,51.12107623
1/5/2023 4:00,B_745,51.4200299
1/5/2023 5:00,B_745,52.61584454
1/5/2023 6:00,B_745,55.45590433
1/5/2023 8:00,B_745,60.53811659
1/5/2023 9:00,B_745,57.10014948
1/5/2023 10:00,B_745,57.10014948
1/5/2023 11:00,B_745,58.29596413
1/5/2023 12:00,B_745,58.74439462
1/5/2023 16:00,B_745,61.28550075
1/5/2023 17:00,B_745,60.83707025
1/5/2023 18:00,B_745,59.19282511
1/5/2023 19:00,B_745,59.34230194
1/5/2023 21:00,B_745,60.0896861
1/5/2023 23:00,B_745,55.754858
1/6/2023 2:00,B_745,50.37369208
1/6/2023 3:00,B_745,51.12107623
1/6/2023 4:00,B_745,50.37369208
1/6/2023 6:00,B_745,52.16741405
1/6/2023 7:00,B_745,57.24962631
1/6/2023 8:00,B_745,61.13602392
1/6/2023 9:00,B_745,58.44544096
1/6/2023 10:00,B_745,55.90433483
1/6/2023 12:00,B_745,57.99701046
1/6/2023 14:00,B_745,58.14648729
1/6/2023 16:00,B_745,63.97608371
1/6/2023 21:00,B_745,59.64125561
1/6/2023 22:00,B_745,58.59491779
